alpha CL CD CDp Cm
-11.25 -0.42693109095605775 0.09805024576316787 0.08705179736022908 -0.048072675360186556
-11.0 -0.42594170412385096 0.09565726854834083 0.0848888516612033 -0.04824737873101937
-10.75 -0.42495231729164423 0.0932642913335138 0.08272590596217749 -0.048422082101852185
-10.5 -0.42396293045943745 0.09087131411868676 0.08056296026315171 -0.048596785472685006
-10.25 -0.47836544450817486 0.07749442937303527 0.06680764982934684 -0.05566947142152456
-10.0 -0.5025526155179485 0.06768470441536856 0.05678761979670488 -0.06200989594133255
-9.75 -0.5203583983217861 0.05850240472783058 0.04734492042844879 -0.06813611329626601
-9.5 -0.5314989567718251 0.05005231521449105 0.0386970663789486 -0.07405757316958339
-9.25 -0.536874721595925 0.04247929231585584 0.030959118474288172 -0.07943627947999227
-9.0 -0.535461550301821 0.035826412860376355 0.024166221351299644 -0.08440515385445446
-8.75 -0.5264001528181544 0.030137158285657967 0.018353069642456366 -0.08904944449038663
-8.5 -0.5081414936154738 0.025490170348773992 0.013589751099239478 -0.0934383981041403
-8.25 -0.4790244907749272 0.024251796883462982 0.01236279374049935 -0.09459080924031796
-8.0 -0.44950288325914445 0.02313063334129012 0.011302898123610301 -0.09563319315657086
-7.75 -0.4193038809993175 0.022131984935688673 0.010407260025492228 -0.09666322963177996
-7.5 -0.38841029556636153 0.02122075139617874 0.00958134907327322 -0.09772073765737971
-7.25 -0.3581281363922849 0.020376746751569873 0.00881384572615705 -0.09856531967994427
-7.0 -0.3277310305038492 0.019582664919868376 0.008090858081851816 -0.0993495436439705
-6.75 -0.297164173945891 0.018822682515097 0.007414058778389479 -0.1001034708346849
-6.5 -0.2676112756450767 0.01812843571325011 0.006828085079459857 -0.1006064833173577
-6.25 -0.23794140509338058 0.017492156244953202 0.006310102442431617 -0.10109042289008219
-6.0 -0.20781512568191696 0.016918868366220047 0.005834938984064842 -0.10160892067408098
-5.75 -0.1785991485908892 0.01638589087515072 0.005402334528077903 -0.10191915701435311
-5.5 -0.1496993951044775 0.01588787886926719 0.005002005571127222 -0.10213307699067124
-5.25 -0.12038569483900152 0.015412946295388325 0.004624301735740583 -0.10240749649487405
