alpha CL CD CDp Cm
-12.0 -0.4527912684129296 0.1287565124138452 0.11023055269297716 -0.027914436205078677
-11.75 -0.4515381251978933 0.12427625476161833 0.10564229333880693 -0.029729395339877424
-11.5 -0.4502849819828571 0.11979599710939143 0.1010540339846367 -0.03154435447467617
-11.25 -0.4490318387678209 0.11531573945716456 0.09646577463046646 -0.03335931360947493
-11.0 -0.4615631260093638 0.10822013113876072 0.0887019731770248 -0.03823325971780933
-10.75 -0.4652527360314124 0.10284584969053356 0.08319691644736715 -0.04103464717899408
-10.5 -0.47214913270837033 0.09736750024845023 0.07768375640797517 -0.044053080125291105
-10.25 -0.4812574163797795 0.09193170547118551 0.07221136602141556 -0.04701887961006021
-10.0 -0.49224140250520837 0.08661542579864204 0.06687330123461477 -0.04976317105716531
-9.5 -0.5155792735601077 0.07656923895455992 0.05703872619523004 -0.05437861091507301
-9.25 -0.5284657865928011 0.07213298402982032 0.05277144164735684 -0.055635740817325294
-9.0 -0.5412988902688867 0.06788525454615087 0.04865868375935428 -0.0564692646670019
-8.75 -0.5535509410181008 0.06386200498780462 0.044730843364128386 -0.05684392791048
-8.5 -0.5646377761935608 0.06010711672936791 0.04101979905550843 -0.05672311532577544
-8.25 -0.5736442170075562 0.05674940159826374 0.037632250856846614 -0.055891992692219186
-8.0 -0.5793859796913499 0.05359908572867561 0.03441043310139606 -0.054714432987670876
-7.75 -0.581479193344794 0.05058560931432002 0.031406667529305335 -0.053372772938871674
-7.5 -0.5801572244466331 0.04775108374139739 0.028616769073274338 -0.051938886702403375
-7.25 -0.5756564550588182 0.04510649847526625 0.026036100170914372 -0.0504798109777478
-7.0 -0.5682846799948853 0.04266782965410405 0.023676164821627002 -0.04903818831644816
-6.75 -0.5583733777831067 0.04044623696999492 0.021539443592662605 -0.04764689284454863
-6.5 -0.5460477331337159 0.03841656123923261 0.019585154668130333 -0.04632485498142939
-6.25 -0.5291318659877069 0.036486245137481305 0.017793068275032548 -0.04549192324355967
-6.0 -0.5086534184844665 0.0347070058290269 0.016227127418463484 -0.0450656204555928
-5.75 -0.48494589346589057 0.03312624670698564 0.014813226597987908 -0.0450228501128409
-5.5 -0.45889255370920656 0.03166946814138696 0.013562264855402222 -0.045294653567183873
-5.25 -0.43075507998269646 0.030335395240532737 0.01244037976448115 -0.0458745689694596
-5.0 -0.40083375496231577 0.02906851559928163 0.011428871707083715 -0.046815678520595046
-4.75 -0.36951415131019283 0.027791962582945466 0.010481599682178239 -0.04811567746221391
-4.5 -0.338056002919009 0.026394300425543336 0.009703368892830345 -0.049655237048260845
-4.25 -0.30738770253339287 0.025271272362302085 0.009239297272169088 -0.05081823376776634
-4.0 -0.27822095010164005 0.024430873414927237 0.009010465048198244 -0.051414832694190435
-3.75 -0.25013152479795486 0.023877247521286213 0.009035741611180797 -0.05140140386350786
-3.5 -0.2241289088151816 0.023545326386411956 0.009200831422106384 -0.05071918712189444
-3.25 -0.19796803374432168 0.023371120788581827 0.009452068676825437 -0.04984990548622695
-3.0 -0.17289883469321848 0.023315698871838257 0.009735132827349148 -0.048706780597134056
-2.75 -0.147041719432781 0.023377281112752953 0.010042336679780115 -0.0476283907215775
-2.5 -0.12116930725784306 0.023585426584831877 0.010319223615286163 -0.04649868621909591
-2.25 -0.0948351519836195 0.023755744804286483 0.010491867237351911 -0.04562175787858554
-2.0 -0.06766438979108977 0.02386471043699714 0.010575803489963755 -0.04504294985990945
-1.75 -0.04076326139058628 0.023899269741602877 0.01056764428103558 -0.044646720101725594
-1.5 -0.0118961668239356 0.023881677735760037 0.010503691271016084 -0.044739039440682304
-1.25 0.015444018207704469 0.023852086880872547 0.010425395749675322 -0.0447129453087097
-1.0 0.0440374544256911 0.023808928436007466 0.010337695013097857 -0.04492301503711646
-0.75 0.0716196799601852 0.023775888378901388 0.010259947131398434 -0.04500534000242315
-0.5 0.10017252196415925 0.02373895201225213 0.010182733690348906 -0.04526460830429033
-0.25 0.12992542151731193 0.02370307153819651 0.010110357777620552 -0.04575489423624247
0.0 0.16031098922259185 0.023686983786495 0.010060732789967797 -0.04645690727726001
0.25 0.19388049390483197 0.023662892404737134 0.0100122862809574 -0.047753347641212994
0.5 0.22849695266414302 0.023675259494104636 0.010005495720476735 -0.049384506806112616
0.75 0.26625081924278193 0.023686922150999674 0.010010051182412005 -0.05163440169022258
1.0 0.3027030183975025 0.023735668796084915 0.010051880352803619 -0.05377751559324376
1.25 0.33733049210026855 0.023819574373309824 0.010123833653472305 -0.055662535262447674
1.5 0.3702318310403295 0.02394719172030734 0.010230141382941763 -0.057294357150258754
1.75 0.40138088650405807 0.024122144846270916 0.010374516116248938 -0.058653115983526
2.0 0.4319740891618813 0.024314927627475145 0.010528575239940195 -0.05985748262782234
2.25 0.4600285714626998 0.024571921663527188 0.010732836237858869 -0.06064716820684131
2.5 0.48803250691782196 0.024814316624311057 0.01091609960499677 -0.061272731072407854
2.75 0.5134022373152148 0.025132174727465456 0.01115871801988021 -0.06146522388797674
3.0 0.5399551741924734 0.02542547296917437 0.011373976101489843 -0.06170104456895599
3.25 0.5661136993583578 0.02576993702573942 0.011633381368093236 -0.061879735385757605
3.5 0.59283536276007 0.026106963848083087 0.011884332114314947 -0.06206228522754426
3.75 0.6192667761266273 0.026449052917859348 0.012136744744188143 -0.062100744807319884
4.0 0.6467828270813022 0.026717525724086914 0.012319995500900604 -0.06215551752476764
4.25 0.6739286749706656 0.0269851916743632 0.012499222410216254 -0.06210332809995551
4.75 0.7270827235099628 0.027489728839162134 0.0128193025176878 -0.06165405102540101
5.0 0.7539863832072459 0.027609012939388295 0.012840596490328126 -0.061209281855999734
5.25 0.7809560856598841 0.027607170775150472 0.012729027642890028 -0.06056066394547259
5.5 0.8076167129919062 0.02749421658100447 0.012485772280249751 -0.05966834965979629
5.75 0.8331777160982841 0.027290776933779445 0.012114401113870441 -0.0584406393486156
6.0 0.8574460145191248 0.027009819924843845 0.011607901640368455 -0.05684680626087293
6.25 0.8789004081540093 0.02680638121211059 0.011102740106176371 -0.054876526741272066
6.5 0.8980967972725022 0.026720496110697295 0.010573473062350541 -0.05260354783652438
6.75 0.9133262028335523 0.02694852627672036 0.010193046686062657 -0.05002482773803786
7.0 0.9242217835745993 0.0275545277842109 0.010078379279196779 -0.04721787752261829
7.25 0.9315652127676284 0.02854622004987251 0.010279165283347935 -0.044342955873126325
7.5 0.9366414854144011 0.029872134450810578 0.010775942653173644 -0.04155023379059429
7.75 0.9403417668918838 0.03148457734841199 0.011546781897718891 -0.03893417386084867
8.0 0.9435860574664224 0.03331261113965662 0.012541986452913958 -0.03653390168148647
8.25 0.9475730263008226 0.03526490534058926 0.013694537689054476 -0.0343648164868226
8.5 0.9524906630559119 0.03730049444136847 0.014961278159566757 -0.03246764653471175
8.75 0.9608810529932865 0.03925848558713249 0.016240866227615343 -0.030839652984425307
9.0 0.9727722848364277 0.04113505794908505 0.01746130253540569 -0.029490047159713317
9.25 0.988362657761866 0.042968762496024854 0.0186485799218657 -0.028382568944606397
9.5 1.0071709088060725 0.04481563979683491 0.019869940127475325 -0.02748029774280756
9.75 1.0280466654413933 0.04673637257379727 0.021161903248226553 -0.026745484947615084
10.0 1.0502088494659187 0.048784098858811895 0.022515580646989556 -0.026188526903165872
10.25 1.0708474710306815 0.05101729789443786 0.024094048647264957 -0.025611277881164803
10.5 1.0887813398838848 0.05343168294659469 0.02594241170767144 -0.024950012705692613
10.75 1.1028263698986536 0.05609281032219003 0.028091357397747457 -0.024240489396534642
11.0 1.112677492904048 0.059027646107295106 0.030584012663808835 -0.023509547153267737
11.25 1.117730395301275 0.06226076077196853 0.03344634312927344 -0.022809651456334824
11.5 1.1177445575069958 0.06581823306049168 0.03670448304215426 -0.02222766306688903
11.75 1.112881353842217 0.06974163522630533 0.040421907340409735 -0.021880596141506347
12.0 1.103227057355737 0.07409655282875638 0.04470850856207326 -0.021893725710163046
12.25 1.0897584199476296 0.07897346958054333 0.04963358925351127 -0.02250766158353929
12.5 1.0729305144812153 0.08451173238850507 0.05536580508184405 -0.023913378557825375
12.75 1.0529803408313558 0.0908638203119321 0.06212422200966533 -0.026263946630979224
13.0 1.0306419452183146 0.09814432408839269 0.07009113767846364 -0.02963229087071806
13.25 1.0073254664812525 0.1063082331396753 0.07925603230230333 -0.03390935785660093
13.5 0.9847789775368256 0.11509281427739554 0.08933438646973302 -0.038802713513704706
13.75 0.9643662377190438 0.12416865432913426 0.09994903859505821 -0.04399955645252568
14.0 0.9468698661424524 0.13323373448361087 0.11075266700602382 -0.04925201309689492
14.25 0.9326666028125048 0.1420881804601325 0.12151451974464955 -0.05438791718324526
14.5 0.9125382420021514 0.15255152390793925 0.1340100251343887 -0.06078513435935151
14.75 0.9084254165534611 0.16020586750693622 0.14378481766204904 -0.06487809987366538
15.0 0.9043125911047709 0.1678602111059332 0.15355961018970937 -0.06897106538797929
