alpha CL CD CDp Cm
-12.0 -0.8488975636573266 0.02414784641720622 0.013686770538136557 -0.09734932809171606
-11.75 -0.820119064543362 0.023351634688406453 0.013009674398755292 -0.09850549462764531
-11.5 -0.7913405654293975 0.022555422959606677 0.012332578259374033 -0.09966166116357456
-11.25 -0.7625620663154329 0.021759211230806902 0.011655482119992774 -0.10081782769950379
-11.0 -0.7351371668026214 0.02104365525879219 0.010967474168849273 -0.10127112537548494
-10.75 -0.7068735312094077 0.020295690606783448 0.010323441099564672 -0.10210324995251235
-10.5 -0.679024173071491 0.019592541916139402 0.00971897938284718 -0.10276274337196409
-10.25 -0.6512402630178757 0.018931357373715076 0.009150934876536154 -0.10332735765086104
-10.0 -0.6230795724004714 0.018303123453514918 0.008609278008061293 -0.1038984219619761
-9.75 -0.5948327948042795 0.017704165480042482 0.008090479638924546 -0.10442212912879958
-9.5 -0.5671162948985138 0.01714253230632491 0.00760298072070489 -0.10476932512337017
-9.25 -0.539647962391532 0.016583760721911374 0.0071267507885101125 -0.10502306269053832
-9.0 -0.5121427165012569 0.016046805659610797 0.006670073779417899 -0.10522589739950584
-8.75 -0.48498315423686894 0.015532130772408552 0.006233677613265178 -0.10531217663338892
-8.5 -0.45769625722086343 0.015035315258983627 0.005811456965494134 -0.10538288600579404
-8.25 -0.4304892932150984 0.014562346369113386 0.005409291462387113 -0.10540015032831755
-8.0 -0.40354162669675125 0.014115190198471921 0.005029981734881822 -0.10532993698056149
-7.75 -0.37656535597328816 0.01369030103228336 0.004668356736037305 -0.10523079435780294
-7.5 -0.34944092034644725 0.013286581131963066 0.004324805366819466 -0.10513856331862495
-7.25 -0.3223471940631198 0.012901037993114777 0.003998520138350987 -0.10501651338981799
-7.0 -0.2952899113536076 0.012539627176643316 0.003692521606573104 -0.1048645477697001
-6.75 -0.2680421039007909 0.012199075648554448 0.003405518313962173 -0.10473684264682975
-6.5 -0.24074410052609435 0.011880936658686643 0.003135371168013935 -0.1046018431492357
-6.25 -0.21341802139761945 0.011582868751196303 0.0028815365780806676 -0.10445830034724174
-6.0 -0.18599447121290913 0.011298877548819763 0.002639573602201872 -0.10432159561550092
-5.75 -0.1585715523334057 0.011031558565749307 0.0024178844119275623 -0.10418061689687078
-5.5 -0.13107688137756035 0.010785249616603963 0.0022127404923794236 -0.10404261217534234
-5.25 -0.10352778556093345 0.010561791247979744 0.0020283109916687846 -0.10390755341322534
-5.0 -0.07593899307042501 0.010361739043307366 0.001862137738995016 -0.10377278334903081
-4.75 -0.048320129639007 0.01019026923608297 0.0017195745956677143 -0.10363895101965417
-4.5 -0.020727321548862254 0.010025484717662925 0.0015850114768116287 -0.10350206367443043
-4.25 0.006872759897858793 0.00987960938605849 0.0014652747655762553 -0.10336595059188522
-3.75 0.06207529496701025 0.009626185637301277 0.0012561849373474896 -0.1030919344145041
-3.5 0.08966584843028252 0.009516505531618777 0.0011653021411119904 -0.10295519392906954
-3.0 0.14481566030279874 0.00931335534864645 0.001002032006471995 -0.10268370243188894
-2.75 0.1723176620379404 0.009225860030091364 0.0009367339129573272 -0.10254479075367347
-2.5 0.1998133834524537 0.009141015125504635 0.0008802438616183539 -0.10241290753572249
-2.25 0.22728647042767947 0.00906531368713448 0.0008336183726894138 -0.10228188822322712
-2.0 0.2547091867991551 0.009001161934520035 0.0007953958674601805 -0.10214362112558377
-1.75 0.2821333481628805 0.00894663048222237 0.0007664762919904495 -0.10201044632567385
-1.5 0.30955142819493114 0.008900863474133798 0.0007436169425046874 -0.10187902979262596
-1.25 0.3369066715517959 0.008866242865952643 0.0007258606006976099 -0.10173779011533754
-1.0 0.36425401149445014 0.008836580640822425 0.0007133566886411168 -0.10160000630575076
-0.75 0.39158821828787915 0.008811691355055806 0.0007058242029897352 -0.10146495738696973
-0.5 0.4188343221016391 0.008790742753094783 0.0007027141677928287 -0.10132022531746575
-0.25 0.4459898216415638 0.008748337925148921 0.0007056638754246722 -0.10118029838714379
0.0 0.4728306426115667 0.008662235185484486 0.0007209676989909435 -0.10100538679017763
0.25 0.49938125502443964 0.008553202493957695 0.000745809672135387 -0.10076738147941802
0.5 0.5253188090567552 0.008422998871323173 0.0007807116154905827 -0.10036985211224515
0.75 0.550490677133534 0.008279141965314027 0.0008242852084193557 -0.09972523207181308
1.0 0.5780153617869597 0.008161262693845671 0.000865971924169278 -0.09957620951720178
1.25 0.6057954403494679 0.008075545742270611 0.0009058683796416378 -0.09948795654558208
1.5 0.6334403304668181 0.008025205447735132 0.000945181256672154 -0.09937288229653068
1.75 0.6610103246952633 0.008015484894446962 0.0009828961743424435 -0.09923754484152827
2.0 0.6885614578607728 0.008056284164643863 0.0010168179186647816 -0.09909377789133188
2.25 0.7161466642548894 0.008130358407191899 0.0010482915511150017 -0.09896698329292063
2.5 0.7438000482009923 0.008240387220334149 0.0010780771399126958 -0.09888007233196057
2.75 0.7717152606259119 0.008371875072185887 0.0011063921349796326 -0.09889225228845926
3.0 0.798383473228027 0.008514408217502713 0.0011384686232052829 -0.09864949876563288
3.25 0.8248526879407518 0.008660522143419303 0.0011733743583663895 -0.0983682166301328
3.5 0.8511677485180733 0.008816749918825756 0.0012108365643739606 -0.09806511979610157
3.75 0.8773432325973647 0.008981720313943078 0.0012506641069727773 -0.09774299390654517
4.0 0.9034342660937096 0.009152077939777268 0.0012930656590557333 -0.09741187320109837
4.25 0.9292734898522125 0.009337331749836298 0.0013388193939885477 -0.09704298054140373
4.5 0.954693090619327 0.00954742619828294 0.0013891300347315962 -0.0966103724412466
4.75 0.9795943574228799 0.009789833254575908 0.0014473691145803027 -0.09609866419947474
5.0 1.004190719184701 0.010051776656559822 0.0015133349590067628 -0.09554467418642078
5.25 1.0283915024958037 0.010339519463231549 0.0015897606931743172 -0.09493431729527062
5.5 1.0521612552464097 0.010656234707788141 0.001679993809024533 -0.09426431859336082
5.75 1.0754242607595677 0.011006808844528497 0.0017871966911131836 -0.09352313261069714
6.0 1.098129770879662 0.011393631496777972 0.0019134453095969658 -0.09270316873003058
6.25 1.119767397434942 0.011846931086634047 0.002079563065291098 -0.09173337908522775
6.5 1.1409230232459833 0.01232867790322126 0.002264217482368168 -0.09069655388543685
6.75 1.1616107373038238 0.012834303893429348 0.0024671012094048387 -0.08959475994105198
7.25 1.201447452583395 0.013927859333384392 0.00292505078960426 -0.08717036931737707
7.5 1.2203156568945235 0.014506644333178765 0.0031802523967637344 -0.0857992419193507
7.75 1.2385085272921046 0.015091219478836853 0.003442599894335583 -0.08431387155785361
8.0 1.2560421092219844 0.015687917060974912 0.0037158832305978114 -0.08272762776094841
8.25 1.272972178993359 0.01629681854823003 0.004000594130419411 -0.081057820746095
8.5 1.2893718339076532 0.016909527798802143 0.004294648550570746 -0.07932129652246478
8.75 1.3053080023119712 0.017531100831880878 0.004599525503921103 -0.07753925371450147
9.0 1.3210050717842252 0.018153497128741758 0.004910938315175826 -0.0757515348282851
9.25 1.3363996421897082 0.018785738595183933 0.0052331226460004855 -0.07395927772773146
9.5 1.3512679950231186 0.01945062475037343 0.005579233581614479 -0.07214614273385496
9.75 1.3658598583255674 0.020141988992771278 0.005947063295489798 -0.07035747917202459
10.0 1.3803208304976922 0.020850708551492052 0.006331163328568444 -0.06861582668708664
10.25 1.3944740297273586 0.02159111484958668 0.006739905129131824 -0.06690530347869089
10.5 1.4080576609881257 0.022382228214870716 0.007184175239720553 -0.06519969106810372
10.75 1.4209379897245595 0.02323872928056586 0.007675083141178058 -0.06349513993713118
11.0 1.4333743631515057 0.02414529832106679 0.008203745410116838 -0.061822471203414234
11.25 1.4454870688608181 0.02509616519721905 0.008766878497190347 -0.06019993791333143
11.5 1.4572359534975292 0.02609784400243311 0.009369276132298751 -0.05863237048388799
11.75 1.468418957622219 0.02716980269839233 0.010023294118958418 -0.0571082920383489
12.0 1.4787891368510895 0.0283368798643471 0.010746356583885407 -0.05561583109804924
12.25 1.4881216581015022 0.029623923026765184 0.011558938772750375 -0.054151736387864136
12.5 1.4971412214220392 0.03097318663331932 0.012422664842537037 -0.05277166648471836
12.75 1.5058753350349172 0.032387572783862784 0.013340016666051419 -0.05148643198454017
13.0 1.5140304957708686 0.033894055300229736 0.014329280974072496 -0.05027734736512003
13.25 1.521452270370788 0.03550990118453915 0.015403509088101036 -0.04914178515624995
13.5 1.5280028321883585 0.037251858973808546 0.016576923152944012 -0.048082809243133746
13.75 1.5334845184555816 0.039150479430892615 0.017876227042852057 -0.04710704462802275
14.0 1.5386832636994223 0.04113006844819868 0.019246360101650477 -0.04624101670035178
14.25 1.543595131362505 0.04319679815844048 0.02069244430347872 -0.04549282192981843
14.5 1.548308821420137 0.045209440238003565 0.022080094616133375 -0.04460273994069889
14.75 1.5518760546048542 0.04752793939819212 0.023737680977059417 -0.04405622939660751
15.0 1.5554432877895712 0.04984643855838071 0.025395267337985458 -0.043509718852516144
