alpha CL CD CDp Cm
-12.0 -0.3685795691600438 0.14108300279630132 0.12607617754353262 -0.035045678540519
-10.75 -0.35896727520460464 0.12057385436635017 0.10533101310871879 -0.040034370026708954
-10.5 -0.3570448164135168 0.11647202468035996 0.10118198022175601 -0.04103210832394694
-10.25 -0.355122357622429 0.11237019499436972 0.09703294733479326 -0.04202984662118493
-10.0 -0.36299769114280367 0.10999745036787684 0.09473102697122662 -0.04188633512671526
-9.75 -0.3660005068090592 0.10647474927844704 0.09122928190873994 -0.04234794449972716
-9.5 -0.3714672136190591 0.10316754401080101 0.08796676594161801 -0.042558101937695866
-9.25 -0.3793094809671416 0.09990413970490812 0.08475893296021547 -0.04255806838021081
-9.0 -0.38985034676844377 0.09664079673695296 0.08156208850866398 -0.04238433793886504
-8.75 -0.4023445548663855 0.09320108751995211 0.07818893170427853 -0.04235860640062749
-8.5 -0.41600171800133784 0.08955996213594386 0.07461078646672806 -0.042535445934132686
-8.25 -0.42966347007991457 0.08581794668919969 0.07093487645863517 -0.04281468963916404
-8.0 -0.44259676291496086 0.08200523781059835 0.06718742343677109 -0.043182091059028226
-7.75 -0.4542690818285026 0.07806434707045065 0.06329931753652923 -0.0437099847030307
-7.5 -0.4640094672632051 0.07393509890150804 0.05919782727641314 -0.044472094599428545
-7.25 -0.4709263483356082 0.06959348974698755 0.05484790993286455 -0.04551417326473582
-7.0 -0.4741650984534824 0.06509455140491707 0.050295650213736776 -0.046794913345068065
-6.75 -0.47081460990379986 0.060423580843190355 0.04549816108360015 -0.048730510856072495
-6.5 -0.4608454398657323 0.0557098694995984 0.04050021109384083 -0.051207815623096
-6.25 -0.4452013287423987 0.05144989350393192 0.03607024337549296 -0.05386524710764144
-6.0 -0.42462307214151207 0.04753579590582086 0.03198490299864394 -0.056668994894159275
-5.75 -0.3992862703655805 0.043964570791840824 0.02821514197616834 -0.05961080995849666
-5.5 -0.3701659915476962 0.04082325519745006 0.024881248946596775 -0.06255011612282615
-5.25 -0.3379768781846226 0.03819363664046006 0.02211892608514799 -0.06543144190086103
-5.0 -0.30305808413016627 0.03596615749580166 0.019746576999185805 -0.06827366972710636
-4.75 -0.2681509268378268 0.03424888664691766 0.017990235441850074 -0.07068412581386117
-4.5 -0.2323266113056316 0.032915501416819905 0.01670871686872976 -0.07293138975463154
-4.25 -0.1974317562604102 0.031735157357849826 0.015532107975263363 -0.07485996355725776
