alpha CL CD CDp Cm
-12.0 -0.9963242058710353 0.011791530696854255 0.004446676848904558 -0.07264278943027111
-11.75 -0.970811802015155 0.011515928417406743 0.004234663749487515 -0.07249400997402658
-11.25 -0.9197869943033947 0.01096472385851172 0.003810637550653433 -0.07219645106153752
-11.0 -0.8942745904475145 0.010689121579064207 0.00359862445123639 -0.07204767160529299
-10.75 -0.8674444994479915 0.01044547429383846 0.0034102341235527486 -0.07206229138792572
-10.5 -0.841223918720529 0.010186264294186474 0.0032129804403635788 -0.07200523880999528
-10.25 -0.8147592672589339 0.009935598571283259 0.0030240159394352454 -0.07197902789854485
-10.0 -0.7880271665996363 0.009695926328049848 0.0028445549005862323 -0.07198524896528756
-9.75 -0.7611089307832968 0.009467202460525898 0.002673506763073814 -0.07201253894013883
-9.5 -0.7339859140108804 0.009246640610462016 0.0025107281540974993 -0.0720648600621773
-9.25 -0.7067236672763668 0.009035043958154954 0.0023547793763595143 -0.07213188773570323
-9.0 -0.6793097758530373 0.00883016480985205 0.0022061518057601335 -0.07221779191033764
-8.75 -0.6517501214651487 0.008634999253570905 0.0020660929253529846 -0.07231951655796137
-8.5 -0.6240666610063932 0.008450562033923787 0.0019339737818046257 -0.07243321210534363
-8.25 -0.5962701153867951 0.008276175515265147 0.0018091624222788924 -0.07255771316975516
-8.0 -0.5683641174903596 0.008110687816867301 0.0016910941572676396 -0.07269310707669553
-7.75 -0.5403720093203537 0.007955023014872938 0.0015793686403933122 -0.07283601924512247
-7.5 -0.5122886004904741 0.007803755171879071 0.0014716206262121738 -0.07298837352042026
-7.25 -0.48411897694395567 0.007658213011447534 0.001368839035677112 -0.07314979960429521
-7.0 -0.45589005738410465 0.007520401461568864 0.0012712743520733628 -0.07331623135120285
-6.75 -0.42758686192424916 0.007388529818465042 0.0011785337148861698 -0.07349016806758311
-6.5 -0.39923067081385233 0.0072644184981967355 0.0010906845255801217 -0.07366830439929507
-6.25 -0.37081133060014715 0.007146761729038043 0.0010076554942133262 -0.07385265879779189
-6.0 -0.3423411113242344 0.007035175175915774 0.000928836651775474 -0.0740415388192139
-5.75 -0.3138307029843653 0.00692806304686632 0.0008532970647549874 -0.07423398648068355
-5.5 -0.2852672575224396 0.006824849980155326 0.0007819908874810862 -0.07443299609264042
-5.25 -0.256668929742839 0.0067288842760220065 0.0007154263303030538 -0.07463467059360696
-5.0 -0.22801793296339534 0.006638918043247521 0.0006533740232586573 -0.07484137565646246
-4.75 -0.1993319043807233 0.0065508800584360115 0.0005940014195203881 -0.07505248105391571
-4.5 -0.17062703265479157 0.006467706410543922 0.000538214438133476 -0.07526537159742963
-4.25 -0.14187869835160571 0.006388626197173411 0.00048608322029767615 -0.07548284180426659
-4.0 -0.11310516547646537 0.006312289034588886 0.00043681383496390323 -0.07570337310834102
-3.75 -0.08431568516444521 0.006240671549651365 0.00039121228731931845 -0.07592580008720565
-3.5 -0.05550005162744476 0.006171863089045677 0.0003485350842768346 -0.07615144204616382
-3.25 -0.02668259673677248 0.006105287253521077 0.0003083512002831602 -0.07637829497013719
-3.0 0.002152708016761651 0.006032474525991158 0.0002688407285501236 -0.07661302946161211
-2.75 0.030983327654692805 0.0059574101788986995 0.00023303363179619368 -0.07685468736202225
-2.5 0.05982455122667951 0.00587065092747933 0.00019690300974355214 -0.07710869041497138
-2.25 0.08865584583495967 0.005783902617147782 0.00016277760165033778 -0.07736523964922708
-1.75 0.14633565398323833 0.005600125664516576 9.836375632169369e-05 -0.07789621735475499
-1.5 0.1751737578127229 0.0054760255149388015 6.576871685281283e-05 -0.07819832924313101
-1.25 0.20403202179082522 0.005336330559239495 3.840437006351997e-05 -0.07852689046473481
-1.0 0.232907525076345 0.005213751947628379 1.523100195517756e-05 -0.07884374242893599
-0.75 0.261735581416215 0.005104987599251601 -2.9079249130503415e-06 -0.07914874787843937
-0.25 0.31939247002409177 0.004885261995148145 -2.8702129225146253e-05 -0.07977924260885479
0.0 0.3481459384754075 0.004825564970676355 -2.916682545020816e-05 -0.08005354727355474
0.25 0.37682956974336873 0.004788591349501887 -2.3758954708492436e-05 -0.0803073012950505
0.5 0.40536047938934794 0.004783507304568322 -1.0022086545978964e-05 -0.08052808575425065
0.75 0.4336986045227736 0.0048229577341235294 1.5569941876831397e-05 -0.08070298606493914
1.0 0.4616527804290611 0.004931599364060145 6.005561783713523e-05 -0.08080222519345061
1.25 0.48930043506930543 0.005081744365510797 0.00011852802380027432 -0.08085305637886508
1.5 0.516625836706732 0.005278148655927825 0.00019242772449624425 -0.08085141812267652
1.75 0.5436425885243817 0.005513448702345399 0.00028150735346482524 -0.08080359698868368
2.0 0.5703499721959691 0.005786297777830681 0.0003877977526767245 -0.0807069978983958
2.25 0.5970835090690039 0.0060541957240016885 0.0004937930845600586 -0.08061332349943034
2.5 0.6237862934146252 0.006324186490306527 0.0006025353416841172 -0.0805138687197691
3.0 0.677022578436642 0.0068832610089298515 0.0008332867297515518 -0.08028523218245097
3.25 0.7038273493521066 0.007133711080362391 0.0009432611114084354 -0.08019482569223885
3.5 0.7306912413750503 0.007373132306375107 0.0010516142397615834 -0.08011120122275238
3.75 0.7576894929226838 0.007590813109691614 0.0011546328972492183 -0.08004794220582132
4.0 0.7847900960196246 0.007790482663873435 0.0012534743745536434 -0.07999961224138138
4.25 0.8120643163861583 0.007961266085038934 0.0013446589293173421 -0.07997862710595073
4.5 0.8393052071401004 0.008129090729887047 0.0014373543304310827 -0.0799546401198366
4.75 0.8665072533294682 0.008293432123468752 0.0015321927001159185 -0.07992773323043947
5.0 0.8936541129877905 0.008457122867438561 0.0016293654677389977 -0.07989428504175818
5.25 0.920734804320259 0.008621445258387551 0.0017291945963289744 -0.07985234961618473
5.5 0.9477164503326099 0.00879051354332324 0.0018327942033156673 -0.07979631936278697
5.75 0.9745960183693393 0.00896405081511313 0.0019401106610275809 -0.07972606250809333
6.0 1.0013793525281587 0.009141975910814289 0.0020499732820272887 -0.07964189451663886
6.25 1.0280323118074781 0.009327678933694922 0.002163884930612173 -0.07953844970879703
6.5 1.0545680051624355 0.009518330987992013 0.0022813353197401777 -0.07941859322963526
6.75 1.0809742277219705 0.009715467749860518 0.0024019685820572357 -0.07927954286641033
7.0 1.1071482719581431 0.00992203493995942 0.0025282866955710316 -0.0791074203185
7.25 1.133214189361639 0.010133393924147839 0.0026572015146128555 -0.07891950593782199
7.5 1.1590397810381772 0.010353939568229619 0.0027924346613745115 -0.07869764880866476
8.0 1.2103355216047007 0.010812243441746111 0.0030725728433007825 -0.07820226802603181
8.25 1.2357130862068075 0.011050625388643076 0.0032196618059913682 -0.07791824827567867
8.75 1.286171121759422 0.01153735443984136 0.0035207710199541666 -0.07730972033404179
9.0 1.3110687243634103 0.011787641345286974 0.003677768903397599 -0.07696393178309552
9.25 1.3357665971709114 0.012042775357306698 0.003838281318266418 -0.0765916820338071
9.5 1.360202853071257 0.012304639515437412 0.00400408832228806 -0.07618430327945189
9.75 1.3843863311582227 0.012572973417187256 0.004174099976092698 -0.07574244982162251
10.0 1.4082476607111576 0.012847836638895192 0.004349053539575588 -0.07525716077662649
10.25 1.4318227769780782 0.013127341149405556 0.0045274026805410495 -0.07473302019300446
10.5 1.4550576332412168 0.01341426634990362 0.0047099193814339494 -0.07416016794943492
10.75 1.477892205202243 0.013710574967144791 0.004897576206721825 -0.07352822502652488
11.0 1.5002548394732462 0.014017379821607393 0.0050911497824387385 -0.07282447289439371
11.25 1.5220709164573414 0.014334354376252906 0.0052904660827444725 -0.07203593345807166
11.5 1.543179982236586 0.014659010471551572 0.005494869945913264 -0.07113085772810235
11.75 1.56211827961332 0.014992035307879379 0.005698201178209813 -0.06983591228399857
12.0 1.5801593108134884 0.01534275010383191 0.0059031079545774825 -0.06839479513788668
12.25 1.5972662063666996 0.01571546977934997 0.006114183285752859 -0.0668160796336388
12.75 1.6288236705993175 0.01650775555691212 0.006551558929884089 -0.0632482108336824
13.0 1.6428059488637388 0.016970312550064676 0.006795590042532843 -0.061259502239401714
13.25 1.6559520355516486 0.01747652242279113 0.0070609111863333155 -0.05920849715654736
13.5 1.6682581163251085 0.01803346849253272 0.007352590074459991 -0.05711046946409307
13.75 1.679777168098108 0.0186504587782732 0.007676617301821552 -0.05499256098148013
14.0 1.6906144356006103 0.0193448877294591 0.00804303525179658 -0.052916881143095215
14.25 1.7012560948927251 0.02009292943314956 0.008444234593266237 -0.05094382185452244
14.5 1.7119716235406053 0.020790370524554083 0.008811602174988862 -0.048849112595543406
