alpha CL CD CDp Cm
-12.0 -0.8381539943932437 0.01654373366284924 0.007850020043639161 -0.10536580979601741
-11.75 -0.8108239300580378 0.01612398703657498 0.007505298379434113 -0.1055675917848213
-11.5 -0.7834938657228316 0.01570424041030072 0.007160576715229062 -0.10576937377362518
-11.25 -0.7561638013876257 0.015284493784026453 0.006815855051024014 -0.10597115576242906
-11.0 -0.7310234391874859 0.014849979832300832 0.006490236822739666 -0.1056317426625176
-10.75 -0.7044281595957596 0.01445603603784898 0.006177896135204101 -0.10560359199372686
-10.5 -0.6778804225227801 0.014083478936251385 0.005880277789737774 -0.10552767718368311
-10.25 -0.6514282573169308 0.013730652702531832 0.00559651143419777 -0.10539982688117012
-10.0 -0.6248357534606824 0.013391757336708372 0.005320771154844375 -0.10527319142812652
-9.75 -0.5981829711039468 0.013066268223726373 0.0050494130954813286 -0.10512602934704793
-9.5 -0.5716326808576446 0.012733263201183813 0.004772682694513859 -0.10494976964900762
-9.25 -0.545087436212786 0.012407970825964005 0.004501284927517593 -0.1047549502785892
-9.0 -0.5183807374024741 0.012092011263336441 0.004236495601847744 -0.10457838211283134
-8.75 -0.4915652212348485 0.011788763541839596 0.003981571504872033 -0.10440955069338022
-8.5 -0.4646766306324543 0.011498348704619094 0.003734669107638933 -0.10424116479596765
-8.25 -0.4376778370394677 0.011217144040340526 0.003494867700733733 -0.10408412028787832
-8.0 -0.4104695035212448 0.010963649298000018 0.003272985037245247 -0.10394735078838008
-7.75 -0.38324560026328985 0.010712113096611716 0.003053469484067042 -0.1038107324222698
-7.5 -0.35588900146861274 0.010474066583949669 0.0028449531397318744 -0.10368883733752392
-7.0 -0.30099601410718946 0.01003055766058638 0.002447597203440535 -0.10345531301126655
-6.75 -0.27347473664076644 0.009822188768486853 0.002260937743620525 -0.10334386203197782
-6.5 -0.24590954509077195 0.009626281983927908 0.0020830816383065154 -0.10323429932031464
-6.25 -0.21831236093894102 0.009444598667314737 0.0019154893992202105 -0.1031248019722477
-6.0 -0.19064653546072902 0.009277192902769143 0.0017592284147453924 -0.10302308140090709
-5.75 -0.16298458782608666 0.009117036685287707 0.001609881654889063 -0.10291719041505003
-5.5 -0.1352703230466421 0.008969404247569052 0.001473398960465608 -0.10282000465024843
-5.25 -0.1075077017353972 0.008838138637138383 0.0013496155979726052 -0.10272796770123119
-5.0 -0.07974990374042029 0.008716254663578324 0.0012352700292952497 -0.10263569152296903
-4.75 -0.05195138647069225 0.008603390585800166 0.0011305352589771986 -0.10255147675079784
-4.5 -0.02414023364206136 0.00849629703992402 0.0010352518630769175 -0.10247345850482006
-4.25 0.0036851222127090577 0.008398058138086716 0.0009488042976251637 -0.10239942324095826
-4.0 0.031529065095594166 0.008306037282891579 0.000870874499462811 -0.1023318777496091
-3.75 0.059394794492923064 0.008226486617966565 0.0008023500208117613 -0.1022687033616571
-3.5 0.08727937509880035 0.00815525488297596 0.0007413155754492087 -0.1022106325562158
-3.25 0.11518505688542291 0.008093511371301038 0.0006868262774503182 -0.10215659913362245
-3.0 0.1430842301084646 0.008039743448912093 0.0006387250622386437 -0.10210383736003974
-2.75 0.17097023882052004 0.007993898198959635 0.0005960901700017363 -0.10205038629418021
-2.5 0.19887698680834154 0.007954345376071993 0.0005587447693943888 -0.10200281640036542
-2.25 0.22674383257176828 0.007916993825597376 0.0005266622622904626 -0.10195488973850815
