alpha CL CD CDp Cm
-12.0 -0.47836210869328133 0.11030049640224598 0.09643849688597766 -0.03209275699221273
-11.75 -0.48681241280689747 0.10371007822927242 0.08973995026667991 -0.0351974536888531
-11.5 -0.4952627169205136 0.09711966005629885 0.08304140364738216 -0.03830215038549348
-11.25 -0.5037130210341298 0.09052924188332534 0.07634285702808441 -0.04140684708213385
-11.0 -0.5537136367586026 0.07613040709032343 0.06188101271149493 -0.05135101486111168
-10.75 -0.5788955928431849 0.06828527727256917 0.0540510947371563 -0.055364071936973486
-10.5 -0.6042544849156215 0.06104078955297687 0.04686039495332417 -0.05848369673238457
-10.25 -0.6284353375523284 0.05446989186638909 0.04036131631627424 -0.060658994535554484
-10.0 -0.6502572773880244 0.048620915829779454 0.03457692036702187 -0.06191026820507259
-9.75 -0.6644960121368447 0.043526659828079975 0.029475718848538154 -0.06298419432678509
-9.5 -0.6688429262345048 0.0397870678857231 0.0258474833463639 -0.0633513331375732
-9.25 -0.6654613413514415 0.03666802763086738 0.022862486385425693 -0.06357978457421723
-9.0 -0.6549264547958037 0.03391555184901415 0.020239720640013628 -0.06403249072765556
-8.75 -0.6384334029279165 0.03140505782583746 0.01784458042757313 -0.06478941213204739
-8.5 -0.6167476222215724 0.02917256159679244 0.015711443381223225 -0.06588933678649676
-8.25 -0.5909522298436791 0.027211387878935858 0.013821870814536216 -0.06726611002081874
-8.0 -0.5622080655732812 0.025390632770835628 0.012149128756641418 -0.06885537073479951
-7.75 -0.5323541451661318 0.023861664289910028 0.01083676400128094 -0.0703246839791272
-7.5 -0.5024829798963033 0.022532997741369645 0.009692592648352996 -0.07156755036733647
-7.25 -0.4721741190105956 0.02133539534095006 0.008666416617332185 -0.07274827189692135
-7.0 -0.44236433746763104 0.02027211910743839 0.007762425629653583 -0.0736974126683243
-6.75 -0.4127126617702381 0.019279668261905046 0.006948627347643699 -0.07453935638346304
-6.5 -0.3839660699721462 0.01835441211448576 0.006230580782228946 -0.07516769825157602
-6.25 -0.35601839564976717 0.017562182301037694 0.005642573523686889 -0.07557346408481475
-6.0 -0.3280893445656146 0.016854802383767596 0.005112043600523433 -0.07593264345746098
-5.75 -0.30071880201059353 0.016204665366799882 0.004625495707360028 -0.07614955628289978
-5.25 -0.2466663004765245 0.015010310882649182 0.003743853021510802 -0.0763797746488974
-5.0 -0.21999497698088427 0.014480976568895756 0.0033693897168866078 -0.07640354474266262
-4.75 -0.19337536195858696 0.013957351010477157 0.0030239733962813377 -0.07643388070751374
-4.5 -0.16699506852256446 0.013418040564620343 0.0027113465167466783 -0.07648206899251299
-4.25 -0.14071130852843178 0.012835466991039168 0.0024317497562991084 -0.07658761277298985
-4.0 -0.11444052198170118 0.012274723967278873 0.0022147678821335705 -0.07667829665836226
-3.75 -0.08810051743519026 0.011777684681199673 0.002060314469236063 -0.07673138430958483
-3.5 -0.0615783361677576 0.011347216270912432 0.001956285798333369 -0.07674214911899349
-3.25 -0.03502645115746672 0.01098139506210939 0.0019043342204928108 -0.07669970737041151
-3.0 -0.00831208289631613 0.010685444664592631 0.0018862436605089402 -0.07661196102810962
-2.75 0.018495886125877103 0.01046094236448777 0.0019031536587835096 -0.0764638617861258
-2.5 0.04553105368147886 0.010317704594090054 0.0019410669532435739 -0.07627760684698447
-2.25 0.07281218465756806 0.01025757608209146 0.001988374935546722 -0.07604635684120588
-2.0 0.10026472015032961 0.010235574585824568 0.0020296850955595336 -0.07583478341564064
-1.75 0.12780986743051154 0.010230388003153696 0.0020599519978609375 -0.07562926820735948
-1.5 0.15545337978468665 0.010234594436349376 0.002082019614620258 -0.0754611900895006
-1.25 0.18316869909346725 0.010244051753983146 0.0020937196610542235 -0.07531356206902207
-1.0 0.21095529673302293 0.010257207954477217 0.0020985766581995604 -0.07519399151419184
-0.75 0.23875343223410367 0.010272261766712351 0.002100979357202299 -0.07509111653446032
-0.5 0.2665931743821553 0.01029205327926808 0.002098570677853563 -0.07499968024317809
