alpha CL CD CDp Cm
-12.0 -0.39737783460637094 0.12647257128358128 0.11702320576039664 -0.029841550863052402
-11.75 -0.3978858809089941 0.1219269696047092 0.11223961230563319 -0.031746849246203954
-11.25 -0.39890197351424045 0.11283576624696506 0.10267242539610631 -0.03555744601250707
-11.0 -0.39941001981686364 0.10829016456809298 0.09788883194134286 -0.03746274439565862
-10.5 -0.40770278143231264 0.09903756215789779 0.0887827803716526 -0.0414220231453796
-10.25 -0.4111225010858003 0.09472533176391516 0.0844851192510133 -0.04306535514018599
-10.0 -0.4170572174549105 0.09035094424425819 0.08015274868495273 -0.04457749885573574
-9.75 -0.4280119506780395 0.08589344501790737 0.07577003375540739 -0.04575003038504068
-9.5 -0.44653831388821885 0.077544734246804 0.06738556110856644 -0.051346480506109016
-9.25 -0.4607836127888939 0.06968210207181638 0.05950267654623462 -0.0567134345013274
-9.0 -0.4714340007347698 0.06184715706661331 0.051566957614386455 -0.06210079083701245
-8.75 -0.4775080675276214 0.054324481838918415 0.043884286137004125 -0.06725584656837277
-8.5 -0.47905624709332795 0.047373014049836765 0.03673056410894471 -0.07189315351766559
-8.25 -0.4748585403614376 0.04109375151304087 0.03019890443134285 -0.07617351615063131
-8.0 -0.46462281205907235 0.03551282805453501 0.024346864145511987 -0.08011933750596459
-7.75 -0.44883161820386364 0.030600892191972498 0.01922273382415371 -0.08358210297396301
-7.5 -0.4255399661944479 0.028054740362096056 0.016567059904692732 -0.08470757156764944
-7.25 -0.40016271193264474 0.02590524378790044 0.01434704803372032 -0.08566386366521968
-7.0 -0.3743349295846303 0.0241845021937219 0.012598995585080514 -0.0862179289045556
-6.75 -0.34757735227364533 0.022780300180400094 0.011205903740797322 -0.0866387033437193
-6.5 -0.3198147230050488 0.02158405082675976 0.01004938799207318 -0.08707400783119137
-6.25 -0.2924152949062229 0.020543680584857414 0.009077512577334326 -0.08730728319080314
-6.0 -0.26482942936238757 0.019614910450558673 0.008231372825985265 -0.08747162922526006
-5.75 -0.23693345762464613 0.018804178151956657 0.0074846699075052335 -0.08761046893105105
-5.5 -0.20928899366260717 0.018077341589376725 0.0068113097093091945 -0.08763376116199942
-5.25 -0.1822267749303147 0.017419740933890277 0.006236058724837795 -0.08750266283658888
-5.0 -0.1546984885840424 0.016800196645748035 0.005696537154995483 -0.08744088321108505
-4.75 -0.1273945031456975 0.016234219811159505 0.005208558820014334 -0.08731602123252966
-4.25 -0.07326059931340956 0.01519194757726268 0.004333888735672101 -0.08692199003008284
-4.0 -0.04605171822569515 0.014741974375453607 0.003966808512583425 -0.08673048466353124
-3.75 -0.01906073282694154 0.014332119777913752 0.0036435762222747636 -0.08649028425502951
-3.5 0.008044522631724726 0.013951797035583795 0.003347807687714883 -0.08625247310181615
-3.25 0.03503283298130083 0.013600871636583607 0.0030846877425078187 -0.08598662015050094
-3.0 0.06204530387551899 0.013291808450576679 0.0028577627980911767 -0.08571124916471294
-2.75 0.08889473318320035 0.012994256429419742 0.0026546212126229802 -0.08540994281009426
-2.5 0.11563615361976931 0.01270276494734953 0.002476904881051765 -0.08510120787833338
-2.25 0.14230179590609243 0.012416162806491602 0.0023217517420609096 -0.08478667194703231
-2.0 0.1687679281368961 0.012147525869625277 0.0021926817429829227 -0.08444186553080676
-1.75 0.1951183195454437 0.011884772681958127 0.0020793157134813326 -0.08407972706361441
-1.5 0.22044995201622217 0.011570516158849846 0.0020065523921004077 -0.08352940897189023
-1.25 0.24519629441672935 0.011237873558604151 0.001955629739748911 -0.08277493428628305
-1.0 0.27089100985392983 0.010927953754980168 0.0019327141143698082 -0.08211373211165512
-0.5 0.32586557524992876 0.010348067292140333 0.0019136654813585153 -0.08148141569829057
-0.25 0.35887617463329013 0.010146621868672398 0.0019067600223805364 -0.08227282715788825
0.0 0.39214548285791745 0.009991264089762876 0.0018961832206259785 -0.08316613605867443
0.25 0.4242669865529695 0.009878193860453908 0.0018811572058859314 -0.08383967870872162
