alpha CL CD CDp Cm
-12.0 -0.4693528875896987 0.11691420048304785 0.09969827430621352 -0.03269497120153918
-11.75 -0.4687423223795909 0.11243654902791264 0.09539946628644104 -0.03434440332895304
-11.5 -0.46813175716948313 0.10795889757277743 0.09110065826666856 -0.035993835456366904
-11.25 -0.46752119195937536 0.10348124611764223 0.08680185024689606 -0.03764326758378077
-11.0 -0.47716302982890246 0.09675517209258122 0.08005295655164976 -0.04143368747532508
-10.75 -0.484836605561154 0.09054910771618721 0.07392807660060785 -0.04485123362025367
-10.5 -0.49620443042365125 0.08415455118601747 0.06759735725979729 -0.0485896352438519
-10.25 -0.5109088416181645 0.07795003397013378 0.06146573584609094 -0.05207458089476738
-10.0 -0.5280044485498123 0.07208996688757421 0.05569547053974816 -0.05497186716405722
-9.75 -0.546094260446665 0.0665930860410858 0.05029527706914083 -0.05719232298755057
-9.5 -0.5641528754424198 0.06150927578925658 0.04530868161767179 -0.05865534679017416
-9.25 -0.5813488921627643 0.05690984056994236 0.04080051768299163 -0.05928787966040167
-9.0 -0.5967486688563306 0.05292790671216434 0.036895096570063485 -0.05901099316404225
-8.75 -0.6085218632412296 0.049497614629473705 0.033500527192223684 -0.05801570585638122
-8.5 -0.6127112455917127 0.04628967265500258 0.030206214384941157 -0.057242832873263656
-8.25 -0.6098443630950813 0.043118530064757424 0.027047848663823204 -0.05684448538083012
-8.0 -0.6004530885184628 0.040110570468990504 0.02409917000804679 -0.05686022481415558
-7.75 -0.5851180313885039 0.03731152696870389 0.02137988824135674 -0.05732344501008209
-7.5 -0.5648487663698658 0.034771912754727186 0.018924310708252824 -0.05816783935498836
-7.25 -0.5401172824826519 0.03244018239163582 0.01667088991959302 -0.05937623134454411
-7.0 -0.5111094622287881 0.03028459040306788 0.014601305593342433 -0.0609811308690339
-6.75 -0.4802355559166162 0.028278195840918986 0.012790560286948652 -0.06264426202180627
-6.5 -0.44862254526329054 0.02655486979317403 0.01135055380141936 -0.06421244357434325
-6.25 -0.4163615586899577 0.02510401124167678 0.010139341998818274 -0.06569226620439986
-6.0 -0.3845305721609542 0.023804354266216885 0.009080233697642236 -0.06697126908864814
-5.75 -0.3524954794328876 0.022625989465596994 0.00816208732040127 -0.06824171461976401
-5.5 -0.32107044200155194 0.021553452257562597 0.0073554182329018565 -0.06935196696710857
-5.25 -0.28981309757339857 0.02057522633268361 0.006656949318799516 -0.07041557075350262
-5.0 -0.2592052162402447 0.01965280796599367 0.006055223255882105 -0.07140280476828118
-4.75 -0.22920872851612084 0.018725920366981025 0.00551293479527617 -0.07237867384922561
-4.5 -0.1997851445784239 0.017790673180082053 0.005086536825289043 -0.07325912687032966
-4.25 -0.17151948199217532 0.016989151891505568 0.004793914306134967 -0.07381611246064024
-4.0 -0.14309989358869868 0.016332527959058096 0.004613547381637346 -0.07425961505355635
-3.75 -0.11574904055138568 0.01582691358836058 0.00454898760282404 -0.0743245901716067
-3.5 -0.08855085516270617 0.015447528469177498 0.004568791855232374 -0.07419818868232372
-3.25 -0.06184667696455581 0.015184344125261989 0.004655414613919332 -0.07384493244064402
-3.0 -0.035328228149265006 0.01502360565696026 0.004774299542168921 -0.07336720143357121
-2.75 -0.008224882513165 0.014970641474132521 0.0049025211166184406 -0.0728872194943972
-2.5 0.018382870258047856 0.015003343649403438 0.005019101541984913 -0.0722617305830468
-2.25 0.04556744682464947 0.015032981251395907 0.005092365279056417 -0.0717672437126314
-2.0 0.07233216813428217 0.015062158179850035 0.005145886017034614 -0.07123149742806434
-1.75 0.09943139893775851 0.015073925717597152 0.005160955527848878 -0.07081362511873633
-1.5 0.12652394395358357 0.01507281937447439 0.005152923479405769 -0.07043685583624289
-1.25 0.15350394826257174 0.015064475522050341 0.005132892780193106 -0.07008712073628634
-1.0 0.18067705925063549 0.015050225157937799 0.0051014617181082455 -0.06976461210540985
-0.75 0.2072221097489289 0.015048608668428373 0.005087769787262651 -0.06935616600574217
-0.5 0.23409662965161593 0.01504378737994641 0.005063220988639842 -0.0690091665100002
-0.25 0.260469955980158 0.015050567219913649 0.0050542351610064545 -0.06857149800115865
0.0 0.2870083875755386 0.015059825274367208 0.005042090793760396 -0.06818175946589762
0.25 0.31328453454379085 0.015073234739120494 0.005033939433098648 -0.0677179967120435
0.5 0.33935432942727695 0.015095858962048255 0.005034942166093981 -0.06724067961643658
0.75 0.36555700580730455 0.015114549085161098 0.005025271646086716 -0.06675565314362787
1.0 0.39117260677611926 0.015148117209751412 0.005036049943280459 -0.06619334677240811
1.25 0.41702968270617313 0.015177691079753043 0.0050350688388006905 -0.06566105156629355
1.5 0.44241529171060007 0.015214716794859105 0.00504416496723902 -0.06504676925134731
1.75 0.46775673673547136 0.015248142518504522 0.005046182613219713 -0.06441585130917614
2.0 0.49295110659561936 0.015280275015169365 0.005044912729096712 -0.06374848799147538
2.25 0.5180581326863876 0.015313551844156456 0.005044578068717627 -0.06308571678527893
2.5 0.5436092277075827 0.015336565171304828 0.005027277807565471 -0.06248984307153884
2.75 0.5697583888971286 0.015366401810448429 0.005020720250458431 -0.062064416004461775
3.0 0.5977543433414108 0.01538952446156951 0.0049984402871712675 -0.062016809647087834
3.25 0.6265045869309271 0.015425524673976902 0.004985365709805776 -0.06218772710252257
3.5 0.6554653787014529 0.015477811564729419 0.004975882793689312 -0.06244869504018913
3.75 0.6846037346910452 0.015537434619425885 0.00495581884505122 -0.06275913252369594
4.0 0.7136959916234458 0.015601775947706566 0.0049215230539380785 -0.06306347683913013
4.25 0.7425458903159023 0.015672930917915814 0.004874307777653408 -0.06332027737513443
4.5 0.7708064691350381 0.015751974934658367 0.004810162585722612 -0.06345608079753566
4.75 0.7981239357656849 0.015839315968144797 0.00471452754596979 -0.06337855677927756
5.0 0.8238497338632659 0.015956128158565706 0.004597691729204132 -0.06297969532802845
5.25 0.8481918965558818 0.016122178962639587 0.004476980402860438 -0.062320149934713825
5.5 0.8710299258266513 0.016381675179680335 0.00436588320938484 -0.06142594427874726
5.75 0.8915058979281321 0.01682217211600067 0.004324334179095909 -0.06024640271323349
6.0 0.909483721255676 0.017489283248575033 0.004407409806703669 -0.05882450887362027
6.25 0.9255202712196577 0.01835305023109166 0.0046185272856878856 -0.057240472756484854
6.5 0.940160267255159 0.019366427600705522 0.004949776759193319 -0.0555510796321217
6.75 0.9538001458610879 0.02049165995213756 0.005391028227010623 -0.05379961122548886
7.0 0.9664551011114664 0.02171453986419493 0.005936342036647491 -0.05199046838244524
7.25 0.9786002032653195 0.0229767819071403 0.006556358783934676 -0.050151334250354486
7.5 0.9896360439476113 0.024297550839419188 0.007253116571736891 -0.0482273034594927
7.75 1.0008285380617299 0.025593377943830688 0.007994387851873687 -0.046337806952320204
8.0 1.0121552735119668 0.0268648622240025 0.008760947228474038 -0.04448621739336561
8.25 1.0233721472395796 0.02813775460441586 0.00955000957667582 -0.04267567206801474
8.5 1.034290261282439 0.02947014670868859 0.010383610510701365 -0.04090046123431571
8.75 1.0456780291441423 0.030814812939191284 0.011251602721605834 -0.03921979949825463
9.0 1.0576647259348848 0.03219743203598302 0.012161238264681913 -0.03764976680662122
9.25 1.0702381557946006 0.033644025505661805 0.013120695908499357 -0.03619808991690805
9.5 1.0838108109261828 0.03514118066020224 0.014125592379606259 -0.03491175335257645
9.75 1.0980663196690506 0.036728803963949806 0.01518612847180325 -0.03376253366101253
10.0 1.1136147663249176 0.038475402558761126 0.016337291964810065 -0.03279510077528329
10.25 1.1297321552165807 0.040365834878862805 0.017626255126503614 -0.03192160330611643
10.5 1.1451751521772608 0.04233766378987676 0.019047574471975047 -0.031044299491854818
10.75 1.1590060210957083 0.044436184624718655 0.02062314104163502 -0.030122489324138725
11.0 1.1708529358994446 0.04666736126243465 0.022362105543070686 -0.029163974600973946
11.25 1.1803598522484986 0.04905514159797733 0.02428628897709019 -0.028181496357247995
11.5 1.1872240836194932 0.05164319943996938 0.026438876805053607 -0.027198269384037896
11.75 1.1910741276987886 0.05445635611866831 0.028853783779443712 -0.02625035664496885
12.0 1.1913887776329446 0.0574986627467859 0.03155807338658369 -0.025375864839741927
12.25 1.188305582308793 0.06082382291480447 0.03458700305226055 -0.024683926812960437
12.5 1.1821790649200183 0.06451241513304921 0.03801221231959784 -0.02430435031322671
12.75 1.1730515018982701 0.06863098259645736 0.04192062752166295 -0.024345383630024264
13.0 1.1608607894490166 0.07326908929230769 0.04643299400760867 -0.02492759971667137
13.25 1.1454819475608125 0.07854649123042226 0.051714346733585353 -0.026196860114149928
13.5 1.1267568501017275 0.08464421782181758 0.05801435622664941 -0.028347165064251736
13.75 1.1042767322646052 0.09190384864427242 0.06579107484379404 -0.03166792465178242
14.0 1.0768625006538801 0.10112522374386551 0.07611491326427611 -0.036687430515511016
14.25 1.0469618661457847 0.11225380368860222 0.08906362766335907 -0.043049420299171304
14.5 1.0211603309769188 0.11976801635738976 0.09703778763830351 -0.047046558269756455
14.75 0.9821584395373617 0.13567024323864196 0.11634651639197835 -0.05721652081892736
15.0 0.9431565480978046 0.15157247011989416 0.1356552451456532 -0.06738648336809827
