alpha CL CD CDp Cm
-12.0 -0.8724769199172349 0.03327201895684097 0.022840971134985198 -0.07922036734112015
-11.75 -0.8461780115823092 0.03231980992446533 0.02209093206920327 -0.08068314054035883
-11.5 -0.8198791032473836 0.031367600892089696 0.021340893003421346 -0.08214591373959752
-11.25 -0.7935801949124577 0.030415391859714057 0.020590853937639424 -0.08360868693883622
-11.0 -0.7679712370904604 0.029121759649298556 0.019264218763645227 -0.08465525862469378
-10.75 -0.7426286773060703 0.02793129371383103 0.01813544705689577 -0.08576146518095826
-10.5 -0.7168700303466271 0.026779062055639676 0.017003112520333097 -0.08678806728287965
-10.25 -0.69176618606787 0.025561425699624305 0.015816719229791422 -0.08761687773411697
-10.0 -0.6668337919385108 0.024364985797276778 0.014667840612799292 -0.08829460709428977
-9.75 -0.6416572916385267 0.02322600260633911 0.013582839144387675 -0.0888798447338342
-9.5 -0.6165033323664714 0.02218714586526462 0.012603145012363856 -0.08929337291064465
-9.25 -0.5914116606863257 0.021266086263540283 0.011746100771543685 -0.08952173048751942
-9.0 -0.5658375576493457 0.02043305112552014 0.010978245341420388 -0.08971026912908216
-8.75 -0.5403917818361577 0.019658100159958447 0.010269535978588698 -0.08976552530085533
-8.5 -0.5151614900583439 0.018913017497351213 0.009591835809164917 -0.08969386336303853
-8.25 -0.4896555486248683 0.018250711629894716 0.008975546796270302 -0.08956861084091745
-8.0 -0.4640712584578452 0.017630377970150893 0.008380847966511697 -0.08938839701342548
-7.75 -0.43853876994742363 0.01703267381342009 0.007795584484429949 -0.08913938423754236
-7.5 -0.41300090168373343 0.01645241180753231 0.007222000829927539 -0.08885001523980571
-7.25 -0.3873290453254244 0.015894429320196853 0.006664469154627605 -0.0885460050555488
-7.0 -0.361701704436065 0.015347843969015632 0.0061267742587205794 -0.08820849873675018
-6.75 -0.33608392590110153 0.01478620815736944 0.005596768226067056 -0.08785720242720647
-6.5 -0.3104067170211132 0.014243216971894127 0.005100220043289241 -0.08750494504423133
-6.25 -0.2846410492330174 0.013726827799655736 0.004637379915608595 -0.08715370948323757
-6.0 -0.2587181418017497 0.013240919669514406 0.004209471846702099 -0.08681944467587939
-5.75 -0.23266683098706514 0.012792574262255395 0.003821345396646216 -0.08649749025021754
-5.5 -0.20643643914924836 0.012380772225606613 0.0034674011065496018 -0.0861958133045904
-5.25 -0.18007752725087178 0.01199984763343574 0.003143863578231527 -0.08590875127785388
-5.0 -0.15356996377380633 0.011657520192031116 0.002849463769693656 -0.08563111915079838
-4.75 -0.1268813731390383 0.011365975279398071 0.002591103041722278 -0.08536687800594815
-4.5 -0.10007077311330648 0.011109236567620872 0.0023560823847797226 -0.08510865631076792
-4.25 -0.07318456567851589 0.010880766106262141 0.002139532838319986 -0.08485110622846667
-4.0 -0.04624118959471002 0.010661950855898179 0.0019360014613704934 -0.08459897262223035
-3.75 -0.019263999179656766 0.010459967434953981 0.0017464698291992029 -0.08434589458919448
-3.5 0.007767613751439195 0.010273311288050523 0.0015731045682472493 -0.0840998898579124
-3.25 0.034836904052202244 0.01010563048811592 0.0014156426418943898 -0.08385687315655663
-3.0 0.06191717398129887 0.009949239488862806 0.0012745669624701743 -0.08361808292610434
-2.75 0.08901777878699846 0.009799625058429295 0.001150792353623177 -0.08339052845236301
-2.5 0.1160954002491062 0.009662520849794583 0.0010416541280535143 -0.08316199431419619
-2.25 0.1431632696171347 0.009532722982896483 0.0009532761549248121 -0.08294829404403306
-2.0 0.17018130960218456 0.009406336501977726 0.0008751494878112787 -0.08273420768085658
-1.75 0.19719929497755653 0.009276998283584388 0.0008095627577371406 -0.0825341083355527
-1.25 0.2511081095571236 0.009027960644719042 0.000703892253694359 -0.08213100311510867
-1.0 0.27802792113668995 0.008903329880832006 0.0006686145972001729 -0.0819418841979991
-0.75 0.30489317422943907 0.008784181923516874 0.0006405958626979733 -0.08174832241848284
-0.5 0.3316424240791527 0.008671501203757538 0.0006184239533989005 -0.08153735815464251
-0.25 0.358194598196876 0.00854038344115939 0.0006044036275522918 -0.08130546088942102
0.0 0.3839578766394037 0.00834469622262867 0.00060656511376412 -0.08093244783270492
0.25 0.40849862165465306 0.008109074713321604 0.0006295811946155627 -0.08022222124571482
0.5 0.4335269197103093 0.007906924009806205 0.0006646657667883293 -0.07953776325736778
0.75 0.4605780287740723 0.007749467671227133 0.0007040692893839574 -0.07927181566208946
1.0 0.4897598883097629 0.007640009436172257 0.0007451706104980448 -0.07947204438846694
1.25 0.520316710279437 0.007577702736998848 0.0007875534405670142 -0.07998618625641016
1.5 0.5513772929254195 0.007561228026440576 0.0008309095262610919 -0.0806279310760447
1.75 0.5816695868362749 0.007595431245450463 0.0008734326158430822 -0.0811094374467841
2.0 0.6114441217563645 0.007699263491031824 0.0009133367406146523 -0.08148407403750173
2.25 0.6409075994917788 0.00785996928305623 0.0009483402102753087 -0.08183973167181337
2.5 0.6693058186517218 0.008043696735370474 0.000983145534898354 -0.08201501352720633
2.75 0.6960449339705467 0.008242965825615546 0.0010226634847517334 -0.08185551559080242
3.0 0.7212495474891644 0.008453289276612607 0.0010683526148724015 -0.08137544308869661
3.25 0.7453864404565131 0.008673754963850745 0.0011212480717774232 -0.08067213369358706
3.5 0.7688761881398893 0.008908546336873333 0.0011827195185895117 -0.07984082243572721
3.75 0.7924080979032628 0.009154543458660331 0.001251873549776161 -0.07903210933261523
4.0 0.8161581208528628 0.009398774882804353 0.0013249091357307296 -0.07827404465007551
4.25 0.8402261483332091 0.009637278250156572 0.0014013779264393379 -0.07759021744299124
4.5 0.8643168128048017 0.00988018504520901 0.0014810391659897666 -0.07691944827201255
4.75 0.8886165210390153 0.010114735913741707 0.0015606229920486303 -0.07629170896584815
5.25 0.9375506565569647 0.010575042727852039 0.0017216684885915316 -0.07511612157638432
5.5 0.9621216979087164 0.010802138587901867 0.001802970527790457 -0.07455940252546167
5.75 0.9868316505396522 0.011021043270622012 0.001882098981195023 -0.07403247019850734
6.0 1.0114336445414347 0.011247539052405539 0.001962324599882027 -0.07349791406716172
6.25 1.0357966028068673 0.011489949443207935 0.0020448842622209657 -0.07293666201171686
6.5 1.0598275705346905 0.01175425868616946 0.0021321940305992614 -0.07233725424101262
6.75 1.0832971552133155 0.012056033494414668 0.002231484515944457 -0.07166517799776642
7.0 1.1058896307846204 0.012417363859098945 0.0023558290525305028 -0.07087415651830953
7.25 1.1270690558093523 0.012870258611601751 0.002533317512502283 -0.06989113153101591
7.5 1.147884767224879 0.013342351537731507 0.002723310869398957 -0.06886122828882968
7.75 1.168107544745728 0.013846834597220286 0.002930586304869718 -0.06775177299135826
8.25 1.2068087720542988 0.014947589343422336 0.003400312636360949 -0.06528945130820793
8.5 1.2255312209044829 0.015496078573118816 0.0036442879427531737 -0.06396130558967086
8.75 1.2436344272853344 0.016061637309688542 0.0039010944345157705 -0.06254648621320433
9.0 1.2613975259868502 0.016628539671105374 0.004162981143335296 -0.06109175883865173
9.25 1.2785658277985283 0.017214461719278915 0.004437888262848959 -0.059571672410485305
9.5 1.2946746061444516 0.017844892321776478 0.004739736406183186 -0.057936667572423314
9.75 1.3081875825889298 0.018633299077907353 0.005148512457584093 -0.05601102025394368
10.0 1.3208921479376619 0.01947015713719532 0.005595862025282589 -0.05403084813483733
10.25 1.3332335933286372 0.020335529751630242 0.006067931298961443 -0.05206705980027454
10.5 1.3450005679968444 0.021250440657963533 0.006578774989910517 -0.050107351343324225
10.75 1.3561710984143545 0.022222594666251965 0.0071359972992406095 -0.048165602284212516
11.0 1.3666212345791129 0.0232655936510328 0.007748000734266101 -0.046237609383181624
11.25 1.376910174213315 0.02434127737272704 0.008392628357051096 -0.044392415910360236
11.5 1.3870735109550887 0.02545414567285435 0.009074767020718511 -0.04264760040706325
11.75 1.3976591900601136 0.02657377766547125 0.009772521174164255 -0.04108293520570547
12.0 1.4076917557827588 0.027768857802922143 0.010531186951098098 -0.039590523755471924
12.25 1.4168219276800826 0.02907259597678638 0.011375755012629059 -0.03814792722514729
12.5 1.4248864239270789 0.030509039736086783 0.012325882378072625 -0.036763898503051104
12.75 1.4316063892662085 0.032111014855396615 0.013409199377499459 -0.03544227245908635
13.0 1.4372951353315202 0.03385914246284681 0.014614518190626702 -0.03421489262883172
13.25 1.442123804902063 0.03574038825348902 0.015932117262688485 -0.03308756832640637
13.5 1.4460250377512225 0.03776702550058324 0.01737451166077387 -0.03206993783572083
13.75 1.4489327119599307 0.03995433339114915 0.01895696069139903 -0.031174369648421588
14.0 1.4508537409795326 0.042317637643062136 0.02069553836047472 -0.03042161498416804
14.25 1.4518270728857146 0.044865765113457134 0.022601608509280793 -0.029828741791696103
14.5 1.454207021174425 0.04715674075737834 0.024275181772387078 -0.029062927284215813
14.75 1.453492714943187 0.05005490030975639 0.02650306710021133 -0.028801919026533607
15.0 1.4527784087119495 0.0529530598621344 0.028730952428035583 -0.028540910768851402
