alpha CL CD CDp Cm
-12.0 -0.9471756360238863 0.010920812662718882 0.004309855146760241 -0.08345093855947511
-11.75 -0.9209188782218576 0.010616447227489174 0.004062414710513978 -0.0832640583227534
-11.5 -0.8946621204198288 0.010312081792259467 0.0038149742742677167 -0.08307717808603167
-11.25 -0.8684053626178001 0.010007716357029756 0.0035675338380214538 -0.08289029784930994
-11.0 -0.8408274459400531 0.009875233899882162 0.0034556771135613304 -0.08280982955107404
-10.75 -0.8139427843938867 0.009648499131609948 0.0032697132044116886 -0.08267437480642252
-10.5 -0.7869308006653102 0.009439527814372314 0.003099006244493682 -0.08254972034491237
-10.25 -0.7597303391538387 0.00924853548709252 0.0029458821963023163 -0.08244667994199954
-10.0 -0.732328195361467 0.009078546923020318 0.002810125624970806 -0.08236616220622062
-9.75 -0.7048695812814365 0.008914430308914971 0.002677530697905004 -0.08229077791393948
-9.5 -0.6773323384022728 0.008754966927149135 0.0025489891980870756 -0.0822247479757091
-9.0 -0.6220419733630185 0.008457516138606937 0.002311068544000376 -0.08211962733591002
-8.75 -0.5942339124893399 0.008320171069272539 0.0022010723222404237 -0.08208766460442438
-8.5 -0.5663547470571234 0.008190553827443674 0.0020964188559997924 -0.08206362202764399
-8.25 -0.5384240824709277 0.008063261497593992 0.0019927769388375354 -0.08204534626370076
-8.0 -0.5105107724209512 0.007936122594831932 0.0018854654707706425 -0.08201975459179267
-7.75 -0.48256061780693515 0.007810560109609671 0.0017777926108675916 -0.08199602916845752
-7.5 -0.45459661864266554 0.007689089560206439 0.0016721227429144568 -0.08197151525914777
-7.25 -0.42662939198009925 0.007573783801428898 0.0015697929275927574 -0.08194435525306402
-7.0 -0.398624025806137 0.007461648997194113 0.0014707418394222995 -0.08192166856353897
-6.75 -0.37061716165270014 0.0073565549882058275 0.0013758213772415361 -0.08189682228336198
-6.5 -0.3425640976240131 0.007255186745335288 0.0012849751413138769 -0.08187822169216448
-6.25 -0.3144728702258497 0.0071613586776800835 0.0012000712555616771 -0.08186431240792685
-6.0 -0.28633301604397793 0.007076918721266128 0.0011227860173844589 -0.08185738802607621
-5.75 -0.2581637473577416 0.0070009819512161075 0.0010516430281570024 -0.08185457414660978
-5.5 -0.22998153614209982 0.006933765176333915 0.0009858990876190192 -0.08185324409183732
-5.25 -0.20181255693843753 0.006876515501093097 0.000925094657931003 -0.08184899341867685
-5.0 -0.17367134889266977 0.00682962377816106 0.0008688637191995491 -0.08183938977140959
-4.75 -0.1455394240331973 0.006790753399200191 0.0008167290344571463 -0.08182803592179443
-4.5 -0.11741164324065684 0.006758657511625512 0.0007682472042486418 -0.08181595624458965
-4.25 -0.08924544634085951 0.006728963622738123 0.000722648722298168 -0.08181079832928903
-4.0 -0.06109077869314394 0.006701520046226231 0.0006780642348022929 -0.0818033680106712
-3.75 -0.032946050264363425 0.006677293817109839 0.0006355417732801465 -0.08179427244908026
-3.5 -0.0047723417326526185 0.006653225625343076 0.0005953011337919649 -0.0817908375687012
-3.25 0.023422976256014805 0.006630395642642962 0.0005579414527518332 -0.08179226623360117
-3.0 0.05165871722652626 0.006607851098688019 0.0005232934561055694 -0.08180182430193425
