BOEING 737 OUTBOARD AIRFOIL
   160 160

    0.000000       0.000000    
   0.2564839E-02  0.6885095E-02
   0.1191916E-01  0.1562505E-01
   0.2309164E-01  0.2225517E-01
   0.3519969E-01  0.2779131E-01
   0.4764973E-01  0.3266349E-01
   0.6036804E-01  0.3685519E-01
   0.7325075E-01  0.4052835E-01
   0.8621194E-01  0.4391549E-01
   0.9932322E-01  0.4667260E-01
   0.1125086      0.4904688E-01
   0.1257249      0.5124429E-01
   0.1389637      0.5330088E-01
   0.1522250      0.5520773E-01
   0.1655108      0.5693511E-01
   0.1788192      0.5847845E-01
   0.1921460      0.5985486E-01
   0.2054860      0.6109673E-01
   0.2188363      0.6222211E-01
   0.2321970      0.6321557E-01
   0.2455682      0.6405766E-01
   0.2589489      0.6473157E-01
   0.2723359      0.6526551E-01
   0.2857257      0.6572317E-01
   0.2991159      0.6616967E-01
   0.3125049      0.6665159E-01
   0.3258939      0.6713348E-01
   0.3392850      0.6755220E-01
   0.3526794      0.6784584E-01
   0.3660764      0.6797873E-01
   0.3794740      0.6797815E-01
   0.3928713      0.6787993E-01
   0.4062680      0.6771875E-01
   0.4196640      0.6750914E-01
   0.4330590      0.6724099E-01
   0.4464523      0.6690289E-01
   0.4598434      0.6648186E-01
   0.4732310      0.6596398E-01
   0.4866140      0.6533860E-01
   0.4999913      0.6460048E-01
   0.5133623      0.6375575E-01
   0.5267280      0.6283130E-01
   0.5400898      0.6185126E-01
   0.5534488      0.6083493E-01
   0.5668019      0.5974281E-01
   0.5801387      0.5846779E-01
   0.5934599      0.5703868E-01
   0.6067709      0.5551747E-01
   0.6200755      0.5394065E-01
   0.6333752      0.5232365E-01
   0.6466707      0.5067222E-01
   0.6599621      0.4898828E-01
   0.6732492      0.4727130E-01
   0.6865318      0.4551879E-01
   0.6998089      0.4372612E-01
   0.7130799      0.4188794E-01
   0.7263447      0.4000621E-01
   0.7396042      0.3808676E-01
   0.7528592      0.3613718E-01
   0.7661111      0.3416652E-01
   0.7793614      0.3218474E-01
   0.7926115      0.3020216E-01
   0.8058630      0.2822835E-01
   0.8191164      0.2626750E-01
   0.8323714      0.2431790E-01
   0.8456279      0.2237799E-01
   0.8588856      0.2044654E-01
   0.8721443      0.1852240E-01
   0.8854040      0.1660463E-01
   0.8986644      0.1469234E-01
   0.9119254      0.1278488E-01
   0.9251869      0.1088353E-01
   0.9384479      0.8991020E-02
   0.9517054      0.7112149E-02
   0.9649428      0.5257856E-02
   0.9781126      0.3456657E-02
   0.9909655      0.1803348E-02
    1.003276      0.4827303E-03
    1.010933     -0.1664445E-03
    1.014671     -0.4215578E-03
    1.016174     -0.4742888E-03
    1.014464     -0.4428938E-03
    1.010525     -0.4890454E-03
    1.002478     -0.7036388E-03
   0.9900806     -0.1324825E-02
   0.9771380     -0.2235869E-02
   0.9638841     -0.3269586E-02
   0.9505599     -0.4350968E-02
   0.9372155     -0.5456021E-02
   0.9238669     -0.6575438E-02
   0.9105175     -0.7704839E-02
   0.8971683     -0.8841694E-02
   0.8838195     -0.9984160E-02
   0.8704710     -0.1113054E-01
   0.8571227     -0.1227945E-01
   0.8437745     -0.1342977E-01
   0.8304264     -0.1458050E-01
   0.8170782     -0.1573070E-01
   0.8037299     -0.1687943E-01
   0.7903814     -0.1802565E-01
   0.7770326     -0.1916883E-01
   0.7636835     -0.2030873E-01
   0.7503341     -0.2144521E-01
   0.7369845     -0.2257826E-01
   0.7236346     -0.2370793E-01
   0.7102843     -0.2483435E-01
   0.6969339     -0.2595775E-01
   0.6835831     -0.2707794E-01
   0.6702321     -0.2819384E-01
   0.6568805     -0.2930402E-01
   0.6435283     -0.3040662E-01
   0.6301752     -0.3149898E-01
   0.6168210     -0.3257675E-01
   0.6034650     -0.3363191E-01
   0.5901058     -0.3464621E-01
   0.5767412     -0.3558670E-01
   0.5633686     -0.3640539E-01
   0.5499890     -0.3710068E-01
   0.5366071     -0.3775059E-01
   0.5232236     -0.3836479E-01
   0.5098378     -0.3892857E-01
   0.4964493     -0.3942296E-01
   0.4830577     -0.3982794E-01
   0.4696636     -0.4013454E-01
   0.4562675     -0.4033920E-01
   0.4428703     -0.4044296E-01
   0.4294726     -0.4045372E-01
   0.4160752     -0.4038195E-01
   0.4026783     -0.4023696E-01
   0.3892823     -0.4002424E-01
   0.3758880     -0.3972554E-01
   0.3624967     -0.3931290E-01
   0.3491106     -0.3875804E-01
   0.3357315     -0.3805390E-01
   0.3223576     -0.3725596E-01
   0.3089853     -0.3643264E-01
   0.2956103     -0.3565268E-01
   0.2822320     -0.3493382E-01
   0.2688534     -0.3422028E-01
   0.2554780     -0.3344809E-01
   0.2421100     -0.3255774E-01
   0.2287507     -0.3154449E-01
   0.2153986     -0.3044110E-01
   0.2020512     -0.2928115E-01
   0.1887061     -0.2809538E-01
   0.1753623     -0.2689617E-01
   0.1620191     -0.2568921E-01
   0.1486761     -0.2448010E-01
   0.1353332     -0.2327070E-01
   0.1219908     -0.2205480E-01
   0.1086502     -0.2082081E-01
   0.9531384E-01 -0.1954195E-01
   0.8198926E-01 -0.1814864E-01
   0.6866707E-01 -0.1675022E-01
   0.5534513E-01 -0.1537977E-01
   0.4206340E-01 -0.1388152E-01
   0.2884521E-01 -0.1219313E-01
   0.1612477E-01 -0.9877195E-02
   0.3738153E-02 -0.6166785E-02
    0.000000       0.000000    
