BOEING 737 ROOT AIRFOIL
    70 90

    0.000000      0.1770000E-01
   0.1304087E-02  0.2672130E-01
   0.6716496E-02  0.4019600E-01
   0.1632923E-01  0.5187385E-01
   0.2862983E-01  0.6072999E-01
   0.4147767E-01  0.6878495E-01
   0.5510449E-01  0.7541836E-01
   0.6951462E-01  0.8013166E-01
   0.8413583E-01  0.8415219E-01
   0.9909652E-01  0.8661171E-01
   0.1141836      0.8815944E-01
   0.1293022      0.8935983E-01
   0.1444391      0.9030543E-01
   0.1595931      0.9091299E-01
   0.1747582      0.9102872E-01
   0.1899207      0.9069189E-01
   0.2050799      0.9022823E-01
   0.2202392      0.8976891E-01
   0.2353972      0.8926658E-01
   0.2505526      0.8869380E-01
   0.2657044      0.8803403E-01
   0.2808531      0.8730412E-01
   0.2959993      0.8652263E-01
   0.3111435      0.8570443E-01
   0.3262860      0.8485731E-01
   0.3414260      0.8396463E-01
   0.3565615      0.8300033E-01
   0.3716909      0.8194339E-01
   0.3868139      0.8079926E-01
   0.4019324      0.7959663E-01
   0.4170468      0.7834379E-01
   0.4321562      0.7703133E-01
   0.4472586      0.7564204E-01
   0.4623516      0.7415300E-01
   0.4774339      0.7255955E-01
   0.4925058      0.7087083E-01
   0.5075688      0.6910449E-01
   0.5226247      0.6727762E-01
   0.5376740      0.6539787E-01
   0.5527166      0.6346507E-01
   0.5677511      0.6147049E-01
   0.5827772      0.5941360E-01
   0.5977983      0.5731965E-01
   0.6128103      0.5516381E-01
   0.6278113      0.5293032E-01
   0.6428117      0.5069381E-01
   0.6578116      0.4845377E-01
   0.6728111      0.4621115E-01
   0.6878106      0.4396850E-01
   0.7028106      0.4172844E-01
   0.7178113      0.3949345E-01
   0.7328131      0.3726503E-01
   0.7478159      0.3504423E-01
   0.7628200      0.3283205E-01
   0.7778254      0.3062954E-01
   0.7928326      0.2843945E-01
   0.8078426      0.2626848E-01
   0.8228565      0.2412385E-01
   0.8378756      0.2201285E-01
   0.8529024      0.1995728E-01
   0.8679433      0.1801266E-01
   0.8830044      0.1623281E-01
   0.8980828      0.1460020E-01
   0.9131566      0.1293275E-01
   0.9281973      0.1098572E-01
   0.9432194      0.8896422E-02
   0.9582311      0.6739034E-02
   0.9732346      0.4523263E-02
   0.9882293      0.2254422E-02
    1.003133     -0.3053957E-03

0	1.77E-02
1.02E-03	8.72E-03
6.55E-03	-4.57E-03
1.74E-02	-1.52E-02
2.98E-02	-2.38E-02
4.31E-02	-3.10E-02
5.59E-02	-3.92E-02
6.98E-02	-4.51E-02
8.44E-02	-4.93E-02
9.92E-02	-5.28E-02
0.1140657	-5.57E-02
0.1290332	-5.82E-02
0.1440712	-6.02E-02
0.1591686	-6.16E-02
0.1743073	-6.26E-02
0.1894653	-6.31E-02
0.2046296	-6.34E-02
0.219796	-6.35E-02
0.2349619	-6.34E-02
0.2501274	-6.32E-02
0.2652926	-6.30E-02
0.2804574	-6.28E-02
0.2956217	-6.26E-02
0.3107853	-6.23E-02
0.3259479	-6.19E-02
0.3411089	-6.15E-02
0.3562677	-6.11E-02
0.3714236	-6.05E-02
0.3865767	-5.99E-02
0.4017268	-5.92E-02
0.4168741	-5.84E-02
0.4320185	-5.76E-02
0.4471601	-5.67E-02
0.4622988	-5.58E-02
0.4774326	-5.48E-02
0.4925577	-5.37E-02
0.5076745	-5.25E-02
0.5227875	-5.12E-02
0.5378957	-4.99E-02
0.5529955	-4.85E-02
0.5680656	-4.68E-02
0.5831148	-4.50E-02
0.5981579	-4.32E-02
0.6131168	-4.15E-02
0.6279108	-3.98E-02
0.6426849	-3.82E-02
0.6576021	-3.65E-02
0.6719259	-3.49E-02
0.6854721	-3.34E-02
0.6984063	-3.19E-02
0.7110604	-3.05E-02
0.72382	-2.91E-02
0.737201	-2.76E-02
0.7516544	-2.60E-02
0.7642122	-2.47E-02
0.7749369	-2.35E-02
0.7845628	-2.24E-02
0.7933133	-2.15E-02
0.8016482	-2.06E-02
0.8095291	-1.97E-02
0.8173285	-1.88E-02
0.8256726	-1.79E-02
0.8350679	-1.69E-02
0.8467066	-1.56E-02
0.8613695	-1.40E-02
0.8708598	-1.29E-02
0.877933	-1.21E-02
0.8837757	-1.15E-02
0.8886216	-1.09E-02
0.8937995	-1.04E-02
0.8994152	-9.75E-03
0.9053731	-9.10E-03
0.9114865	-8.44E-03
0.9174224	-7.80E-03
0.9224558	-7.26E-03
0.9298519	-6.47E-03
0.9441854	-4.97E-03
0.9541181	-3.95E-03
0.9586446	-3.48E-03
0.9666434	-2.64E-03
0.9693793	-2.35E-03
0.9722846	-2.04E-03
0.9759497	-1.63E-03
0.9798407	-1.20E-03
0.9838798	-7.37E-04
0.9911435	1.21E-04
0.9986089	8.24E-04
0.999546	6.78E-04
1.000032	-3.05E-04
1.000843	9.91E-04
